artist_name,track_name,release_date,genre,lyrics
musical youth,blind boy,1994,reggae,committin street blind blind blind blind blind daddy tryin whoa right blind blind know blind blind doin things know shouldn turnin doin things know shouldn turnin blind followin friends know whoa think right blind blind clue blind blind goin gettin trouble whoa long blind blind long blind blind doin things know shouldn turnin doin things know shouldn turnin blind committin street blind blind blind blind blind goin gettin trouble whoa long blind blind long blind blind doin things know shouldn turnin doin things know shouldn turnin blind
ini kamoze,gunshot,1994,reggae,cover gunshot respect booma gunshot respect notch shoot respect gunshot respect notch cat dog people good stupid evil kings queen presidente passerby wind cemetery shoot respect booma gunshot respect notch shoot respect gunshot respect notch dunno bullet minister sinister marine brigadista lose border bold thing wasn plenty heaven earth fool make gunshot respect skengeh gunshot respect notch shoot respect skengeh shoot respect notch cover dunno bullet follow round corner follow border hit hurt throw dirt cover earth tear drop like rainbow minister sinister marine brigadista lose border bold killin wasn plenty heaven earth fool make gunshot respect skengeh gunshot respect notch shoot respect gunshot respect notch cover dunno bullet dunno bullet follow round corner follow border track mother run streets lanes hit juice vein dunno bullet dunno bullet gunshot respect skengeh gunshot respect notch shoot respect shoot respect notch
big mountain,fruitful days,1994,reggae,come know movement look strong read scriptures know wrong people work help time lose teach ignorant truth fruitful days people need fruitful days yeah promise salvation time free people promise dignity rise heal situation hear yeah yeah rasta people face destiny fruitful days people need fruitful days time heal hurtin fruitful days seek righteous fruitful days build conspiracies justice sight fillin youth dirty lie healin people healin people healin people tell straight time know tell youth truth remedy fruitful days fightin fruitful days time heal people fruitful days seek righteous fruitful days healin people repeat time mash oppression right nation seek righteous teachin right children
sanchez,here i am,1994,reggae,ohhhh play memories think time free thoughts haunt hold feel know try space inside guess pretend heart mend think yeah think stand baby memories come crash try best things ease pain stop rain live yeayea play memories think time free thoughts haunt hold fade
sublime,get out!,1994,reggae,office patio jump time butt street sick tire activities untruths gonna tomorrow home explain things cause sick tire bullshit goodnight place home difference need place stay listen landlord see flop house jump wall kick ceilings nowadays people listen hold difference cause need place stay disease pay days girl dead sing bison giraffes elephants bust freestyle fuck mang bone pick cut hit like susanka shrimp time people want know mean word sublime anarchist shit miss minuteman loop peni twist cause know shit damn radio show cause kiss kick free show kind gang cess yellow lover drum lovin hold lovin hold follow long beach posse cause fussin fightin let start unite hand best stay positive come
sublime,cisco kid,1994,reggae,chapter like chapter better bitch know cisco serial adventure romance famous hood cisco sheriff get closer pancho vamanos cisco days year moneyney pick drop reality think live dance call wubbywubby hollywood word like yesterday forget pray go boss right sure feelin skinnynyny comin millimeter point bullet free bang cause money authority respect pretty handy kick list beat cook like ital dish wasn hard easy loop loop tight come naturally word like yesterday cough cisco pancho pancho half pack smoke aunt pack milwaukee dalmatian girlfriend moneyneyneyney reach sublime posse come straight long beach think hollywood deserve serve gonna scar like eat pussy hombre resist swappin lead faster cisco hehehe hombres cisco fastest stop tryin pancho like fancy fast draw quarterhorse takin stray ohhoho beat cisco matter cisco talk reputation cisco havin partner build claim reputation señor talk cisco fit meet kind scream foolish hombre think fight make talk hombre fight wrong fight place time good reason fistful reason quit soon finish cisco finish faggot good punch alright cisco forget cisco time time hombre accommodate soon cisco shut cash mouth shut mean cisco attract trouble like fiddler attract square dance understand want stay worry sheriff
musical youth,pass the dutchie,1994,reggae,generation rule nation version music happen food sound scrub scat pass dutchie leave hand pass dutchie leave hand music jump prance dung music rockin dance know cool lonely breezy afternoon feel food feel cause month feel food leave gate go walk feel food pass dreadlocks camp hear feel food pass dutchie leave hand pass dutchie leave hand music jump prance dung music rockin dance know scat stop go feel food cause spirit know lead feel food ring dread session swing feel food feel chill see hear feel food pass dutchie leave hand pass dutchie leave hand music jump prance dung music rockin dance know cause listen drummer listen bass little music wind waist listen drummer listen bass little music wind waist pass dutchie leave hand pass dutchie leave hand music jump prance dung music rockin dance know play radio hear stereo know play disco hear stereo pass dutchie leave hand pass dutchie leave hand music jump prance dung music rockin dance know east north south gonna jump shout
michael franti & spearhead,people in tha middle,1994,reggae,artist spearhead album home song people middle muslim read final page professional basketball squeak sneakers echo enemies doin throw curve ball throw people criticize know kick truth friends diddle diddle people middle cookin griddle guitar strummin drummer drummin people hummin vibe lovin diddle diddle people middle cookin griddle guitar strummin drummer drummin people hummin vibe lovin breakadawn jerk like deadly havin place know sucker stick teach share anotha therethat livin undercover motha fatha sista brotha friends enemies lovers tell definition sellout cast stonebut hell people know tell people tell leave right face abuse roll window listen sayin relax mind band playin breakadawn
sublime,superstar punani,1994,reggae,tell wanna superstar fiesta surely drop track begin hype playin bar bottomless loose away privacy guitar woman impound begin wisdom wellfirst gotta sell soul superstar baby forget money concern natural fact shut mouth knock gonna listen voice speaker manager tell baby clue gunna phony image hear radio damn peice harm gonna break superstar realize feel inside position hide ruff ruff ruff ruff ruff ruff world gotta think like get bigger go world get sudden believe eye shit come rest long long long long turn place home realize feel inside position hide woah position hide whatcha want whatcha need bunch miss feel like people shit like punani punani woah punani punani free yeah free
g. love & special sauce,shooting hoops,1994,reggae,school let shift boys brother ball lace sneak gonna kick shoe admit play like lose seger best competition good baby definition shoot hoop yeah yeah yeah play basketball learn pine school hustler hard knock backboard fake leave penetrate like threesixty degrees pass like magic yeah shoot like doctor dunk courtside drink say good lord shoot hoop yeah yeah yeah play basketball shoot hoop yeah yeah yeah play basketball yeah lunch stand pretzels play cause court nonstop city court steamin brighteyed young brighteyed young ball handlers believe adreamin hop playin payin sideline junkies smoke reefer say shoot hoop yeah yeah yeah play basketball
big mountain,caribbean blue,1994,reggae,wanna know limbo leave caribbean blue leave paradise sunset face draw sorrow garden despair try away memories walk beach tell moon salvation morning come soon leave caribbean blue leave paradise sunset face give replace cold lonely summer place scar problems burn lessons foolish hardly learn leave caribbean blue leave paradise sunset face prisioner memories tropical night watch ocean search inside funny want things hear time heal pain stop leave caribbean blue leave paradise sunset face
michael franti & spearhead,hole in the bucket,1994,reggae,artist spearhead album home song hole bucket money money money money nothin money work start sunrise step street black shiny early nightly rainin light bring evaporation morning fresh oxygen cleanest deep help mind stay greenest drinkin coffee wanna cigarette cause form slavery walk store cause need items heat blood like vitamins needa food dread remember need spool thread dirty dread step comer ask dime nickel quarter change steppin walkin past sing song bucket dear dear lizarepeat pickin cause hummin song bus people movin shopkeeper thinkin holdin stuff pocketful change question brain gonna happen dime wanna anotha brotha wine gonna happen quarter dealer place order gonna happen nickel food pork pickle responsible depression compassion midst recession come question fuckin head rememba need spool thread starin eye walkin past tryin avoid cause know gonna coinage pocket know bucket walk right past think crib openin door pocketful change mean alot half start headin reach pocket heart attack diggin deep scream nothin pocket great hole busy thinkin smack jingle pocket slip crack change fuckin head know reason thread
sublime,q-ball,1994,reggae,gonna fuck fuck ninedeuce niggas comin ninetre lynch muthafuckin qball nigga funky reggae style check comin shock step rocka listen nigga step shoot nut steppin strength qball somethin white chowder play come dope kickin cash clash gash buckshots duck nigga rain supreme
cocoa tea,she loves me now,1994,reggae,love woooy love love woooy love sing hallelujah thank father long time iman waan stick daughter love woooy love love woooy love love woooy love love woooy love talk mother father send letter brothers sisters talk bout daughter know dreadlocks love woooy love love woooy love hop pray surrender blind people spread rumor consent mama daddy sing hallelujah thank praise father long time iman want stick daughter love woooy love love woooy love talk deacon elder express talk bout haffi come tomorrow settle marry note sorry love woooy love love woooy love love woooy love hop pray surrender blind people spread rumor consent mama daddy love woooy love love woooy love sing hallelujah thank father long time iman waan stick daughter love wooy love love woooy love love woooy love talk mother father send letter brothers sisters talk bout daughter know dreadlocks love woooy love love woooy love
sublime,i don't care too much for reggae dub,1994,reggae,choose profession earn beer pretty match lyin fuckin guy musicians magicians kind music play kind thati dunno shall receive whoo reggae reggae reggae reggae like play blue actually play know jovi like little kind music yeah yeah like jazz blue jazz great like like oldies hard like little mexican music understand shit sayin understand nuthin like indian music somethin acid song like better trippin pretty hard uhhuh hard acid goin near hand yeah everyday yeah yeah yeah everyday gotta leave swear real fuckin problem ahhah say think stupid nuthin spare cents cents haveuh cents dollar like spend cents wallet inside yeah right yeah money yeah cash yeah know money actually think fuckin quarter check know whoo reggae reggae reggae reggae time yeah baby yeah hear verdict time sit yeah fuck fuck know wasn immediately give money fuck know wasn friend shit beat reason stay good samaritan motherfuckers knock door arrest drink public goin gonna break mental hospital thing work real fuckin problem laaagot night opie opie opie master opie opie opie opie opie opie master master smart smartest know create knock master motherfucker usually speak like weeks speak tongue tounges speak weeks incoherent ramble meet like speak tounges whoo
sublime,steady b loop dub,1994,reggae,call grab ahold look youth call music jamaica pull reason soul unsound
g. love & special sauce,i-76,1994,reggae,parkline drive like kickin live gonna fellas gonna sound breakfast start woods fresh parley maybe spark little center city fastest cause gotta downtown real quick course wanna scenic view east river drive right gotta anytime lose pedal metal voyage cruise cause trick real cool school good grade like straight parent game shoot cheek malone erving call home jones dawkins toney takin balboa come south wanna time road know fishtown jive suggest drive wanna downtown feelin road expensive expansive piece interstate fellas famous good game barkley diss barkley diss shhhoops middle disguise smile cottmon loungin leather seat gettin nice cadillac pull heist expressway expression soda pressin piece baby year paint session guessin answer question fellas livin life profession destine escape spector wilderness prep jetta friday night broncos pepper shakers city dog skyscraper route loungin shoup singin quickness ligum everyday givin praise high juice cause gotta downtown real quick course wanna scenic view east river drive right gotta time lose pedal metal voyage cruise cause trick barkley diss malone stackhouse iverson
christafari,selah,1994,reggae,selah psalm fear fear want life suicide plenty hide yeshua confide survive selah come dance father selah thank praise utter selah lucifer bother selah zion brother hate hate famine genocide drug body ride need savior inside abide praise death live eternal life crucifixion death pay rise high
born jamericans,nobody knows,1994,reggae,know bask tear know road choose listen abuse freedom crash help crash leave forsake crash help crash leave forsake fall face sand fall couldn stand pressure temptations rise word treasure life family livin problems people need help solve ones live misery prisoners crash help crash leave forsake crash help crash leave forsake ohmega watts right bear jamerican brooklyn shatter shatter ohmega meek fake skatter skatter hand spirit highs fly world spinnin round crash mind today felt heart stay forever crash help crash help crash leave forsake crash help crash leave forsake family children save speak spread spread fall pick fall lift fall hear fall help children parent family spread
cocoa tea,hot sweet cocoa tea,1994,reggae,go paranging neighbor miss go miss miss madame offer miss say everyting right miss whiskey strong miss religion miss homemade wine description miss rude sample pomcite plum cashew guava banana finger balata cane want homemade wine madame gimme homemade wine nice want homemade wine madame gimme homemade wine sweet black cake miss right want miss local wine present miss taste sure miss madame favorite miss bring quick lemme taste miss know miss want good head citrus hibicus dandyroot passionfruit temawee strawberry aloes wine cocoa wine short breath miss make upset miss maybe seed strong miss leave long miss come wine recipe miss anybody miss function party miss people come run run cocoa long mango carilee temawee guava balata plantain cane wine aloes miss corn wine miss cane wine miss wine miss coconut wine miss hard wine miss sweet sweet nice nice nice nice nice
musical youth,yard stylee,1994,reggae,weather brain bout bright addi everyday reign lyrical drug straight vein high haffi stay plane hombre dead drink enuh blame brain mainframe poodle great start bark disappear striker play game yeah reputation maintain mussi hear bout spain slavery long time youth jewelry wear chain away slave away train unstoppable gaza gaza boss place usain brain race adidja amaze lock like safe likkle fool cyah song bout hitch studio gaze space smile straight face bare face hear catch girdle wear lace turtle like baby step fail haste dancehall badda teacha waste house live style come place
beres hammond,i won't surrender,1994,reggae,baby expect world know care think give right want think wish pray hop dream hurt lazy cry life live gonna gonna gonna brand long live girl surrender surrender maybe type mama visualize try best time sit cry youv gotta life live gonna yeah gonna gonna brand long live girl surrender surrender baby expect world simple tell hurt deep inside afford lead insanity fore single woman store pray ask cry gotta life live gonna gonna gonna brand long live girl surrender surrender know care think give right want cry life live gonna gonna gonna brand long live girl surrender agenda surrender
john holt,i'm the one to blame,1994,reggae,coljes hollywood street guide tonight boulevard beat gonna meet hustlers wanta score ride tour life hard nothin like boulevard boulevard break dream dancer lightnin dollars gstring dream bouncer write book gotta muscle drunks line life hard piano playin barrellhouse blue say style comin believe true actress tell johns see guess life hard wonderin blame hollywood name lure cities towns curtain shoutin come life hard
christafari,listening,1994,reggae,listen kings grow weary world overtake things pray float away stand dream listen voice tell listen word teach wisdom know listen light shine darkest night listen comfort feel right listen voice softly listen voice help listen voice long hear child come stay small voice listen shout time whisper time life feel time prevent strive try listen moments hard hear listen distractions world listen knees beg lord listen solution word listen small voice listen shout time whisper want listen tear shin glisten word sweet heal medicine soothe soul pastor say brothers sisters mind want listen listen cleanly see eye clearly life prophecy fulfil almighty deut
sanchez,unchained,1994,reggae,ragga ragga ragga bobo bobo woah yeah watch chain away free remove bondage agree long slave wanna astray lock door want help independent want help hand black white damn want alright want help independent want help hand black white damn want alright chain away free remove bondage agree long slave wanna astray lock door want help independent want help hand black white damn want alright woah ragga bobo
big mountain,young revolutionaries,1994,reggae,dodge subject soul avoid conversation cause life make sense wayward station tear cry near prepare chaos goal clear battle soul matter strength heart tough earthly sort want combat pain avoid silly earthly game stay strong young revolutionaries afraid stay strong young revolutionaries afraid tear cry near prepare chaos goal clear battle soul matter strength heart tough earthly sort battle soul matter strength heart tough earthly sort want combat pain avoid silly earthly game stay strong young revolutionaries afraid stay strong young revolutionaries afraid stay strong young revolutionaries afraid stay strong young revolutionaries afraid
musical youth,schoolgirl,1994,reggae,gonna scratch blast track hatchback sedan gotta backpack rap feel like people wanna throw towel stop listen vowel couldn lookin foolish hell outta haters horse shit naysayers able block dedication rockin stadiums autzen stadium stop chasin rainin shake pain walkin honestly kinda cliché dedication alright whoa tough makin best pushin pain stress anybody wanna believe movin vision cause ambition hear mathers edit version remember explicitly spittin wicked similes blow mind thinkin maybe throw rhyme cleverest stuff wack think forever end dream go project odyssey sophomore year couldn draw thing write classroom applaud honestly felt unbelievable baby alive flow white respect form place pain strife believe hiphop cause change life single mother tryna search employment military soldier deployment schoolgirl popular haters avoid operate hospital replace organs success massive rejection sixthgraders run classroom elections depression samesex couple longer mask affection dedicate teachers shape education college dropouts bumpin late registration family pay home loan barely trans girl undergo hormone therapy young coach bring youth fan music break know anybody feelin write
michael franti & spearhead,runfayalife,1994,reggae,artist spearhead album home song runfayalife woman wanna feet woman spearhead beat police city shuttin club lookin like ghost know gotta hell yeah gotta underground place come house partiesthey remember tryin sound everybody bring donation need turn table zulu borrow aunt corner turn light mornin party start till speaker blow life party start till speaker blow settin camp bring home stereo note mama turn loud goner sorry mama cause shit bumpin people gonna dance know sayin turn shit everybody place bring speakers string togetha like sneakers prayer turn hopin wouldn blow ask watcha think need work shit everybody bring single beat bumpin start mingle woman wanna feet woman spearhead beat brother sister respect ancestors dance celebrate live police state pig statement ticket noise abatement keep pumpin till braekadawn tell cop gotta break door today nation know situation alotta cities lookin like ghost house party shut woman wanna feet woman spearhead beat repeat dedicate rappers promoters producers continue throw jam face adversity peace peace informal nation word
michael franti & spearhead,crime to be broke in america,1994,reggae,needle record shove feel life comin strong leave clinic fulla cynical motha fuckin bureaucrats kinda ding bat livin track track say depend track tellin wear tellin hair tryin convince care health wealth build stealth cause everybody lookin self clean needle hell illegal cause crime break america crime smoke dank america repeat yeah drum lockin brother poorhouse afford moorhouse politicians nervous free service provide wanna inside meal waitin deal score night months lockin cells protect smell like anotha plan store house warehouse fulla niggas misfits couldn turn trick courthouse justice whorehouse crime break america crime black america mutiny bounty single county remember attica forget matter fact sister asatta shakur geronimo pratt cause amnesty international fightin political analytical know critical percentages black whack kick facts percent college livin block percent prison school hard knock percent poverty livin rock brothas death punishment capital lack capital public defender remember time brother wasn treat like animal blame song kill music listen bomb iraq example sample need play backwards wanna hear devil cause music problem cause bombin maybe listen songs people starve cause crime break america crime smoke dank america crime black america crime black america crime puerto rican african native american asian hatian woman
musical youth,shanty town (007),1994,reggae,special request popular demand rude boys dance ocean rude wail cause jail rude boys fail cause bail loot shoot wail shanty loot shoot wail shanty rude probation shanty rude boom shanty ocean rude wail cause jail rude come penitentiary rude come jail cause free ribbit chattit rude leave straight home cause true mother woulda start moan atac come people rankin jusachat policemen form shanty rude roam shanty soldier test shanty digest shanty ocean rude wail ocean rude wail rude come penitentiary rude come jail
musical youth,"mash it to the youth man, mash it",1994,reggae,parole chanson face fisted dangerous hurt stairs fell push head nose break soon dead soon dead strong face punch break finger kick limp stab bleed angerous throw hurt strong make time fight clear time hit meet beat schedule permit pick fight outfit want pant tight need clothe breath beat beat tonight fuck tough fuck tough right fuck tough fuck tough right ugly dumb sand fuck blow mistake cake think tough live bluff drown bleed fill speed feel pain insane victory rewrite history feel fist face hate feel great seven seven strong face punch break finger kick limp stab bleed furious word pull string fall make time fight think time beat think good decision destroy teach fast shoe away strong go today fuck weak fuck strong right fuck weak fuck strong right fuck weak fuck strong right fuck weak fuck strong right
big mountain,revolution,1994,reggae,unity unity revolution heal nation revolution heal nation fight sorrow depression bright blue tomorrow plant firmly grind time action energy brothers sisters heal infection increase revolution heal nation revolution heal nation revolution heal nation searchin reason lookin balance babylon think heal sufferation squander budget money ready youth jump ship seas repeat
wayne wonder,live and learn,1994,reggae,tracklist fork prod eardrummers prod crak feds watch prod pharrell prod feat prod wonder prod mannie fresh netflix feat fergie prod honorable cnote extra feat homie quan prod wonder realest prod drumma beautiful pain feat prod honorable cnote live feat tpain prod montay justice league mainstream ratchet prod korey black unicorn feat chrisette sunnipatterson prod toomp outroduction prod streetrunner deluxe edition employee month prod diplo live learn feat dolla pushat prod livin feat iamsu prod league starz
born jamericans,so ladies,1994,reggae,havin party want come inside havin party pretty ladies come ride ladies ladies ladies ladies wanna whinnin ugly girls leave pretty girls right flight wanna night shine chat rude boys jumbo lemme know know masterialistic lipstick cloud bear jamericans build come cook good food know have party sing havin party want come inside havin party pretty ladies come ride ladies ladies ladies ladies wanna whinnin go come downtown look rear pretty girls sexy type nice say look better good alchool shine look havin party want come inside havin party pretty ladies come ride ladies ladies ladies ladies wanna whinnin whoa whoa people lord beauty matter come dance song people lord come dance rude ladies wanna good time maybe ladies ladies
snow,if you like the sound,1995,reggae,people reason sing reggae music tonight lovea sound justa word shall reggae music boys girls youth black friends community daddy snow song irish black local band condition lovea sound justa word shall reggae music boys girls come racists personal snow rebel black people black white white wanna kill fight divide think joke fool parasite come dance tonight care bout lie good whyyy lover sake lovea sound justa word shall reggae music boys girls people reason cause sing reggae music tonight irish black local band condition whyyy lover sake lovea sound justa word shall reggae music boys girls hear youth fuck dance snow junior wicked disguise land listen song sing sing people want know probably chinaman probably black want listen sound lovea sound justa word shall reggae music boys girls
patra,either or either,1995,reggae,future ahahaha future ahahaha future ahahaha future ahahaha future ahahaha future ahahaha future ahahaha future ahahaha look look answer somebody promise wait wait somebody say come talk talk maker compromise say fine undertaker shouldn look surprise barely alive story turn video live years dark fear meet sister ones twist social suicide look kill cheap thrill homicide barely alive story turn video live years dark fear meet search search reason fight patriot treason gonna long hard ride future future future future future future future future future
tony curtis,for you love,1995,reggae,change world call boys girls rise meet occasion father house mansions things yeaah father house mansions expect stand rise slumber oooh morning yeah stand slow woah woah woaaahhhh sing good morning song everybody build land yeah everybody time overstand teach young ones world hand yeah teach young ones understand world better world better gotta change gotta change yeeeeeeeaaaahhh time try change world run time stand wave flag build better world today need know build better world today build better world build better world gonna build build better world build better world gonna build build better world build better world help shine turn world trust word obey rememeber pray light shall stumble hate hear gun rumble fuss fight unite stop
prince far i,out of the abyss,1995,reggae,crown warfare diadem pain count days collapse golden realms furnace bellow tempest embers burn fill scream merciless mother create enslavement tyrant ways enter blackness final days wash away tide timely hate bury oceans beneath sand decay erect empire crumble remain foundation conquest soil mind rise ravage ageless starless realm channel vision deviance sacred expulsion charm darkness lure void corruption life emerge destroy lord unknown awake timely sleep bury oceans endless deep purification ritual murder spill blood sacrifice spiral knife wound swallow jaw collapse aby await open arm conceal nature revenge unsettle moment perversion create path condemn intoxicate aroma death embrace essence obliterate dead scream cold flame void mind shock revelations awake night dull poison life shadow gather night blood secrets great aby gnaw fear inside failure silent voice descend unearthly pale fury tragedy awake horsemen doom aby share fear dark conceal inside light star angry breed hate mankind
mad lion,see a man face,1995,reggae,lookin lookin like dawg whatchu lookin face disgrace like cause mean mean toxic like oxiclean dude screen stain fight like mean green rapper rapper lemme joke caitlyn imma damn cruel swing vines like say dude care cause gotta bigger look sway flow dark knight insane cold like oregon like audubon mess dankster prankster miss goal like soccer like faker talk later imma terrorist call bomb trash like waster crush face trump like islam hook maybe nerd maybe maybe imma dankster gotta plan cause notice fly oceans oceans oceans fly oceans rapper game fit like glove like mess lemme wrong like hand sick cool kid make puke guess father talk get money number honey stop like wrong career long snap crap ratta thing thing cause facts thing spat like
patra,deep inside,1995,reggae,tight knot heartaching body shock blur sense word build build deep inside paranoia drive ride build sleep rock switch stop thoughts break wrong right find dark light gotta gotta breathe maybe pressure release build build deep inside paranoia drive ride build sleep rock switch stop thoughts break drown believe stress believe stress
ini kamoze,hotter this year,1995,reggae,right right understand steppin hotter year steppin hotter yhis year like like steppin hotter year steppin hotter year fight miss evict understand understand respect bust steppin hotter year steppin hotter year feel feel steppin hotter year steppin hotter year mind mind understand yout speak truth hypocritical need dispute respect respect real gang steppin hotter year steppin hotter year like like steppin hotter year steppin hotter year mind
julian marley,lion in the jungle,1995,reggae,like morning rise like morning rise like morning morning rise like morning morning rise roar see master get say away dark know hurt like morning morning rise like morning morning rise like morning morning rise morning morning rise teach roam provoke joke suffer road rougher bring children suffer morning morning rise like morning morning rise morning morning rise morning morning rise holy mount zion holy mount zion jungle higher remember jungle strong right praise morning dawn start roar wicked dissolve morning morning rise like morning morning rise morning morning rise morning morning rise
sanchez,can't remember the last time,1995,reggae,wait sit wait baby come home need afraid think instead things go head know remember time remember time kiss remember time exchange word come home everyday wish memories away bring care wrong cause memories sing song confuse remember time remember time kiss remember time exchange word come home afraid think instead things go head know remember time remember time kiss remember time exchange word come home everyday wish memories away bring care wrong cause memories sing song confuse remember time remember time kiss remember time exchange word come home remember time remember time
the grace thrillers,make us one,1995,reggae,go trouble time hustle grind know struggle gogo incline godivine roll soul ancestors build dynasty masonic hand gesture yeah church right young black fuck amerikkka nightmare level rebel cause word homo pause hear bar somewhat appal clap applause memorize slogan whore jaw laws break honestly fuck smoke hiphop dead shit promote vnasty say nigga rapper ignorance think blacker come like race matter white girl like klux chapter bitch drink kool cosign slave look mirror like look coon fuck youtube play lover fighter want kill shit fulfill wish dance grave like thriller pick finger middle trigger marry weapon bear like soul mat bring fate separate go praise lord pass ammunition praise lord pass ammunition praise lord pass ammunition praise lord praise lord albums autobiography window sill memory young till rid shotgun shotty like seale fuck record deal executives feel supper getcha meal revelation seal work field like appeal track like whip wheel steel cheap shoot guess game go soft impress leech game try feast flesh tough talk police stress swine style halal fuck pig plan toss stage like akon fan damn
the grace thrillers,raise your hand,1995,reggae,bomb like harbor white right barker brain drug brain onassis crotch goblins kiss asses yessirree like corn butter ready hobnob daddy kraut nazioccupied gonna rise occasion inside pant yeah wanna fraggle girlie comin party comin like furley furley tripper dumb tiptoe tulips come frolic cause alcoholic like hurricane scorpion bring dame pain daddy gonna tell cool ripper somewhat cutthroat tipper tickle pink finger start stink missin life miss link matter lose lick rest wicked drink bring flip like barker kick cold gotta wear parka leavin marker stalkin like stalker usin force like skywalker leave hand wheel right bottle foot grave throttle floatin atmosphere like comet freaky freak barnum cheerio comin bend shake hand fuckin friend body slam grind like captain albano ball singin soprano slide dance floor groove sore listen tiger roar pump like seesaw tattoo demon catch meanin think dreamin soon screamin senseless violence thrilla manila like hero gacy stone cold killer move thriller fish miller spreadin carnage like mechagodzilla like say cool ripper panties kick slippers tipper smooth move tripper drink bring
carlene davis,the first word in memory,1995,reggae,know memory get ready like goodbye tell fall apart listen somebody heart lay like lips dear kiss look face word memory touch darling fault love love baby remember know hurt gonna memory gonna wish love tell free word memory love love baby remember know hurt gonna memory gonna wish love tell free word memory
general levy,wikkeda!!,1995,reggae,wicked whoo whoo chicks feellas know run undress handle matter elemts relevance lock track buckle shop plus lay fade crack bottle twist bring essence pleasance fight wack majestic test skills arrest deetah better turn light whos fear relax come prepare gatas loose lyrical abuse aware ahore wicked declare whoo whoo wild help worry thats blaze amaze understand crown pound kils ounce bounce releave tense loose pant hand hardest chica trance occupy dusk dusk hours bust want anytime place prepare latino music start science end enter lions friend flow bend twist whiizzkiiid get pay afraid drop hype check chicas chicos liberate stimulate satisifaction creatin rule trade afraid facts youre miss diss time react hand claudeetah extraordinary senorita lyrically abuse best believe true forget sewer fade
the techniques,little did you know,1995,reggae,thing tolerate cheap imitation work know emcee serial killer right stronger force flex trash bag pack ask tone laugh acid dope scar swing fall tebow complete pass polish sheen technique complete fact come try start decision make poor diss sharp incision throat reach inside plug vocal chord scream horrorcore similar shady sober violent favorite track favorite emcee silence perfect mind tresspass stay criminal mind basement garage studio little know belittle wack flow unmatched wits rival illmaculate read thesaurus corrections like juvi emcee spit stream denial threat stand swear write career leave hand poker hand notorious deal will skills existence insist respect know kind damage happen time doubt manage pull vanish remain stone tomb cliche cord noose slit throat paint smiley face booth tyger tyger burn bright night immortal hand frame fearful symmetry
burning spear,old timer,1995,reggae,timer remember remember remember timer come africa timer remember remember remember timer come africa days slavery days slavery send east send send north send south timer remember remember remember timer come africa timer remember remember remember timer come africa timer timer remember chant rastafari timer remember chant masjesty timer remember chant timer remember remember remember ethiopia bone africa bring majesty particulars ethiopia bone africa bring majesty particulars timer remember remember remember timer come africa timer remember remember remember timer come africa timer timer repatriation education rebel repatriation education rebel declare world africa free declare world africa free ethiopia bone africa bring majesty particulars ethiopia bone africa bring majesty particulars timer remember remember remember timer come africa timer remember remember remember timer come africa timer timer timer timer
burning spear,not stupid,1995,reggae,want think stupid want feel stupid want want think stupid want feel stupid want celebrate days celebrate days slavery days slavery days celebrate days celebrate days slavery days slavery days want think stupid want feel stupid want know know know know know know know know want think stupid want feel stupid want tell things better tell things cheaper tell things easier want think stupid want feel stupid want celebrate days celebrate days slavery days slavery days celebrate days celebrate days slavery days slavery days want think stupid want feel stupid want
burning spear,subject in school,1995,reggae,buzz pager cruise ranger race daytona toyota corona buzz pager cruise ranger race daytona toyota corona young stout call shots world pull ranger modest killin run shit watch run hide husky line ranger solid white corona solid gold countin card fold quit profit run cop pocket iceer artantic shit thats cool want real white swim pool bitch sip brain freeze icee macho like judo chop like mix lean husky sing shanty change world like ghandie poor remi nice check clearance section versace thats perfection buzz pager cruise ranger race daytona toyota corona buzz pager cruise ranger race daytona toyota corona versace budget mess game school hat subject game queen soon world blow world turn ridge heart cold christmas gonna snow young stout gonna granny know nights lockin away tell grandpa sorry waste time dont want damn granny sign husky crazy lose mind like young hefner crossin line everybody say stout dont empire gotta prove gotta blow real soon wanna dream house remember speak shut damn mouth buzz pager cruise ranger race daytona toyota corona buzz pager cruise ranger race daytona toyota corona
super cat,dance,1995,reggae,release single supercat dancehall career erratic span entire existence genre supercat supercat dance suit like supercat supercat supercat real dada like supercat super say supercat certain bwoy teef style look like super prat family clarendon spanish private caller phone answer number pussyhole cyaan come near need starter pack need bouncer friend come like quarterback ting want half supercat supercat dance suit like supercat supercat supercat real dada like supercat supercat supercat dance suit like supercat supercat supercat real dada like supercat know wild apache iconic moments dead farda chat farda know hold health look food deya like order brap brap regulate send likkle school educate rule talk chat walk deal brap slug headback brap argument dead roll oneup suit farda supercat supercat dance suit like supercat supercat supercat real dada like supercat supercat supercat dance suit like supercat supercat supercat real dada like supercat
patra,hot stuff,1995,reggae,delegation good night brazil brazilian delegation noite noite delegation good night canadian delegation good night good night delegation good morning japan japanese delegation oyasumi oyasumi delegation good night finland finnish delegation hyvää huata hyvää huata delegation good night delegation good night good night delegation good night norway norwegian delegation delegation good night guatemala guatemalan delegation buenos noches buenos noches delegation good night italy italian delegation buona notte buona notte delegation good night germany german delegation gute nacht gute nacccchhht delegation good night denmark danish delegation godnat godnat delegation good night sweden swedish delegation godnatt godnatt delegation good night good night good night delegation good night staff staff buenos noches para host buenos noches para host goodnight delegation good night good night
